Time,Channel A
(s),(V)

0.53475999,1.21278300
0.53476999,1.21278300
0.53477999,1.21278300
0.53478999,1.21278300
0.53479999,1.21278300
0.53480999,1.21278300
0.53481999,1.21278300
0.53482999,1.21278300
0.53483999,1.21278300
0.53484999,1.21278300
0.53485999,1.21278300
0.53486999,1.21278300
0.53487999,1.21278300
0.53488999,1.21278300
0.53489999,-0.03463336
0.53490999,0.00000000
0.53491999,0.00000000
0.53492999,0.00000000
0.53493999,1.21278300
0.53494999,1.23013000
0.53495999,1.23013000
0.53496999,1.23013000
0.53497999,1.21278300
0.53498999,1.21278300
0.53499999,1.23013000
0.53500999,1.23013000
0.53501999,1.23013000
0.53502999,1.21278300
0.53503999,1.21278300
0.53504999,1.21278300
0.53505999,1.23013000
0.53506999,1.21278300
0.53507999,1.21278300
0.53508999,1.21278300
0.53509999,1.21278300
0.53510999,1.21278300
0.53511999,1.21278300
0.53512999,1.21278300
0.53513999,1.21278300
0.53514999,1.21278300
0.53515999,1.21278300
0.53516999,1.21278300
0.53517999,1.21278300
0.53518999,1.21278300
0.53519999,1.21278300
0.53520999,1.21278300
0.53521999,1.21278300
0.53522999,1.21278300
0.53523999,1.21278300
0.53524999,1.21278300
0.53525999,1.21278300
0.53526999,1.21278300
0.53527999,1.21278300
0.53528999,1.21278300
0.53529999,1.21278300
0.53530999,1.21278300
0.53531999,1.21278300
0.53532999,1.21278300
0.53533999,1.21278300
0.53534999,1.21278300
0.53535999,1.21278300
0.53536999,1.21278300
0.53537999,1.21278300
0.53538999,1.21278300
0.53539999,1.21278300
0.53540999,1.21278300
0.53541999,1.21278300
0.53542999,1.21278300
0.53543999,1.21278300
0.53544999,1.21278300
0.53545999,1.21278300
0.53546999,1.21278300
0.53547999,1.21278300
0.53548999,1.21278300
0.53549999,1.21278300
0.53550999,1.21278300
0.53551999,1.21278300
0.53552999,1.21278300
0.53553999,1.21278300
0.53554999,1.21278300
0.53555999,1.21278300
0.53556999,1.21278300
0.53557999,1.21278300
0.53558999,1.21278300
0.53559999,1.21278300
0.53560999,1.21278300
0.53561999,1.21278300
0.53562999,1.21278300
0.53563999,1.21278300
0.53564999,1.21278300
0.53565999,1.21278300
0.53566999,1.21278300
0.53567999,1.21278300
0.53568999,1.21278300
0.53569999,1.21278300
0.53570999,1.21278300
0.53571999,1.21278300
0.53572999,1.21278300
0.53573999,1.21278300
0.53574999,1.21278300
0.53575999,1.21278300
0.53576999,1.21278300
0.53577999,1.21278300
0.53578999,1.21278300
0.53579999,1.23013000
0.53580999,1.21278300
0.53581999,1.21278300
0.53582999,1.21278300
0.53583999,1.21278300
0.53584999,1.21278300
0.53585999,1.21278300
0.53586999,1.21278300
0.53587999,1.21278300
0.53588999,1.21278300
0.53589999,1.21278300
0.53590999,1.21278300
0.53591999,1.21278300
0.53592999,-0.01728592
0.53593999,0.00000000
0.53594999,0.00000000
0.53595999,0.00000000
0.53596999,1.23013000
0.53597999,1.23013000
0.53598999,1.23013000
0.53599999,1.23013000
0.53600999,1.21278300
0.53601999,1.23013000
0.53602999,1.23013000
0.53603999,1.21278300
0.53604999,1.21278300
0.53605999,1.21278300
0.53606999,1.21278300
0.53607999,1.21278300
0.53608999,1.21278300
0.53609999,1.21278300
0.53610999,1.21278300
0.53611999,1.21278300
0.53612999,1.21278300
0.53613999,1.21278300
0.53614999,1.21278300
0.53615999,1.21278300
0.53616999,1.21278300
0.53617999,1.21278300
0.53618999,1.21278300
0.53619999,1.21278300
0.53620999,1.21278300
0.53621999,1.21278300
0.53622999,1.21278300
0.53623999,1.21278300
0.53624999,1.21278300
0.53625999,1.21278300
0.53626999,1.21278300
0.53627999,1.21278300
0.53628999,1.21278300
0.53629999,1.21278300
0.53630999,1.21278300
0.53631999,1.21278300
0.53632999,1.21278300
0.53633999,1.21278300
0.53634999,1.21278300
0.53635999,1.21278300
0.53636999,1.21278300
0.53637999,1.21278300
0.53638999,1.21278300
0.53639999,1.21278300
0.53640999,1.21278300
0.53641999,1.21278300
0.53642999,1.21278300
0.53643999,1.21278300
0.53644999,1.21278300
0.53645999,1.21278300
0.53646999,1.21278300
0.53647999,1.21278300
0.53648999,1.21278300
0.53649999,1.21278300
0.53650999,1.21278300
0.53651999,1.21278300
0.53652999,1.21278300
0.53653999,1.21278300
0.53654999,1.21278300
0.53655999,1.21278300
0.53656999,1.21278300
0.53657999,1.21278300
0.53658999,1.21278300
0.53659999,1.21278300
0.53660999,1.21278300
0.53661999,1.21278300
0.53662999,1.21278300
0.53663999,1.21278300
0.53664999,1.21278300
0.53665999,1.21278300
0.53666999,1.21278300
0.53667999,1.21278300
0.53668999,1.21278300
0.53669999,1.21278300
0.53670999,1.21278300
0.53671999,1.21278300
0.53672999,1.21278300
0.53673999,1.21278300
0.53674999,1.21278300
0.53675999,1.21278300
0.53676999,1.21278300
0.53677999,1.21278300
0.53678999,1.21278300
0.53679999,1.21278300
0.53680999,1.21278300
0.53681999,1.21278300
0.53682999,1.21278300
0.53683999,1.21278300
0.53684999,1.21278300
0.53685999,1.21278300
0.53686999,1.21278300
0.53687999,1.21278300
0.53688999,1.21278300
0.53689999,1.21278300
0.53690999,1.21278300
0.53691999,1.21278300
0.53692999,1.21278300
0.53693999,1.21278300
0.53694999,0.00000000
0.53695999,0.00000000
0.53696999,0.00000000
0.53697999,0.00000000
0.53698999,1.23013000
0.53699999,1.23013000
0.53700999,1.23013000
0.53701999,1.21278300
0.53702999,1.21278300
0.53703999,1.21278300
0.53704999,1.23013000
0.53705999,1.21278300
0.53706999,1.21278300
0.53707999,1.21278300
0.53708999,1.21278300
0.53709999,1.21278300
0.53710999,1.21278300
0.53711999,1.21278300
0.53712999,1.21278300
0.53713999,1.21278300
0.53714999,1.21278300
0.53715999,1.21278300
0.53716999,1.21278300
0.53717999,1.21278300
0.53718999,1.21278300
0.53719999,1.21278300
0.53720999,1.21278300
0.53721999,1.21278300
0.53722999,1.21278300
0.53723999,1.21278300
0.53724999,1.21278300
0.53725999,1.21278300
0.53726999,1.21278300
0.53727999,1.21278300
0.53728999,1.21278300
0.53729999,1.21278300
0.53730999,1.21278300
0.53731999,1.21278300
0.53732999,1.21278300
0.53733999,1.21278300
0.53734999,1.21278300
0.53735999,1.21278300
0.53736999,1.21278300
0.53737999,1.21278300
0.53738999,1.21278300
0.53739999,1.21278300
0.53740999,1.21278300
0.53741999,1.21278300
0.53742999,1.21278300
0.53743999,1.21278300
0.53744999,1.21278300
0.53745999,1.21278300
0.53746999,1.21278300
0.53747999,1.21278300
0.53748999,1.21278300
0.53749999,1.21278300
0.53750999,1.21278300
0.53751999,1.21278300
0.53752999,1.21278300
0.53753999,1.21278300
0.53754999,1.21278300
0.53755999,1.21278300
0.53756999,1.21278300
0.53757999,1.21278300
0.53758999,1.21278300
0.53759999,1.21278300
0.53760999,1.21278300
0.53761999,1.21278300
0.53762999,1.21278300
0.53763999,1.21278300
0.53764999,1.21278300
0.53765999,1.21278300
0.53766999,1.21278300
0.53767999,1.21278300
0.53768999,1.21278300
0.53769999,1.21278300
0.53770999,1.21278300
0.53771999,1.21278300
0.53772999,1.21278300
0.53773999,1.21278300
0.53774999,1.21278300
0.53775999,1.21278300
0.53776999,1.21278300
0.53777999,1.21278300
0.53778999,1.21278300
0.53779999,1.21278300
0.53780999,1.21278300
0.53781999,1.21278300
0.53782999,1.21278300
0.53783999,1.21278300
0.53784999,1.21278300
0.53785999,1.21278300
0.53786999,1.21278300
0.53787999,1.21278300
0.53788999,1.21278300
0.53789999,1.21278300
0.53790999,1.23013000
0.53791999,1.21278300
0.53792999,1.21278300
0.53793999,1.21278300
0.53794999,1.21278300
0.53795999,1.21278300
0.53796999,-0.01728592
0.53797999,0.00000000
0.53798999,0.00000000
0.53799999,0.00000000
0.53800999,0.00000000
0.53801999,1.23013000
0.53802999,1.23013000
0.53803999,1.23013000
0.53804999,1.23013000
0.53805999,1.23013000
0.53806999,1.21278300
0.53807999,1.21278300
0.53808999,1.23013000
0.53809999,1.21278300
0.53810999,1.21278300
0.53811999,1.21278300
0.53812999,1.21278300
0.53813999,1.23013000
0.53814999,1.21278300
0.53815999,1.21278300
0.53816999,1.21278300
0.53817999,1.21278300
0.53818999,1.21278300
0.53819999,1.21278300
0.53820999,1.21278300
0.53821999,1.21278300
0.53822999,1.21278300
0.53823999,1.21278300
0.53824999,1.21278300
0.53825999,1.21278300
0.53826999,1.21278300
0.53827999,1.21278300
0.53828999,1.21278300
0.53829999,1.21278300
0.53830999,1.21278300
0.53831999,1.21278300
0.53832999,1.21278300
0.53833999,1.21278300
0.53834999,1.21278300
0.53835999,1.21278300
0.53836999,1.21278300
0.53837999,1.21278300
0.53838999,1.21278300
0.53839999,1.21278300
0.53840999,1.21278300
0.53841999,1.21278300
0.53842999,1.21278300
0.53843999,1.21278300
0.53844999,1.21278300
0.53845999,1.21278300
0.53846999,1.21278300
0.53847999,1.21278300
0.53848999,1.21278300
0.53849999,1.21278300
0.53850999,1.21278300
0.53851999,1.21278300
0.53852999,1.21278300
0.53853999,1.21278300
0.53854999,1.21278300
0.53855999,1.21278300
0.53856999,1.21278300
0.53857999,1.21278300
0.53858999,1.21278300
0.53859999,1.21278300
0.53860999,1.21278300
0.53861999,1.21278300
0.53862999,1.21278300
0.53863999,1.21278300
0.53864999,1.21278300
0.53865999,1.21278300
0.53866999,1.21278300
0.53867999,1.21278300
0.53868999,1.21278300
0.53869999,1.21278300
0.53870999,1.21278300
0.53871999,1.21278300
0.53872999,1.21278300
0.53873999,1.21278300
0.53874999,1.21278300
0.53875999,1.21278300
0.53876999,1.21278300
0.53877999,1.21278300
0.53878999,1.21278300
0.53879999,1.21278300
0.53880999,1.21278300
0.53881999,1.21278300
0.53882999,1.21278300
0.53883999,1.21278300
0.53884999,1.21278300
0.53885999,1.21278300
0.53886999,1.21278300
0.53887999,1.21278300
0.53888999,1.21278300
0.53889999,1.21278300
0.53890999,1.21278300
0.53891999,1.21278300
0.53892999,1.21278300
0.53893999,1.21278300
0.53894999,1.21278300
0.53895999,1.21278300
0.53896999,1.21278300
0.53897999,1.21278300
0.53898999,0.00000000
0.53899999,0.00000000
0.53900999,-0.01728592
0.53901999,0.00000000
0.53902999,0.00000000
0.53903999,1.23013000
0.53904999,1.21278300
0.53905999,1.23013000
0.53906999,1.21278300
0.53907999,1.23013000
0.53908999,1.21278300
0.53909999,1.23013000
0.53910999,1.21278300
0.53911999,1.21278300
0.53912999,1.23013000
0.53913999,1.21278300
0.53914999,1.21278300
0.53915999,1.21278300
0.53916999,1.21278300
0.53917999,1.21278300
0.53918999,1.21278300
0.53919999,1.23013000
0.53920999,1.23013000
0.53921999,1.21278300
0.53922999,1.21278300
0.53923999,1.21278300
0.53924999,1.21278300
0.53925999,1.21278300
0.53926999,1.21278300
0.53927999,1.21278300
0.53928999,1.21278300
0.53929999,1.21278300
0.53930999,1.21278300
0.53931999,1.21278300
0.53932999,1.21278300
0.53933999,1.21278300
0.53934999,1.21278300
0.53935999,1.21278300
0.53936999,1.21278300
0.53937999,1.21278300
0.53938999,1.21278300
0.53939999,1.21278300
0.53940999,1.21278300
0.53941999,1.23013000
0.53942999,1.21278300
0.53943999,1.21278300
0.53944999,1.21278300
0.53945999,1.21278300
0.53946999,1.21278300
0.53947999,1.21278300
0.53948999,1.21278300
0.53949999,1.21278300
0.53950999,1.21278300
0.53951999,1.21278300
0.53952999,1.21278300
0.53953999,1.21278300
0.53954999,1.21278300
0.53955999,1.21278300
0.53956999,1.21278300
0.53957999,1.21278300
0.53958999,1.21278300
0.53959999,1.21278300
0.53960999,1.21278300
0.53961999,1.21278300
0.53962999,1.21278300
0.53963999,1.21278300
0.53964999,1.21278300
0.53965999,1.21278300
0.53966999,1.21278300
0.53967999,1.21278300
0.53968999,1.21278300
0.53969999,1.21278300
0.53970999,1.21278300
0.53971999,1.21278300
0.53972999,1.21278300
0.53973999,1.21278300
0.53974999,1.21278300
0.53975999,1.21278300
0.53976999,1.21278300
0.53977999,1.21278300
0.53978999,1.21278300
0.53979999,1.21278300
0.53980999,1.21278300
0.53981999,1.21278300
0.53982999,1.21278300
0.53983999,1.21278300
0.53984999,1.21278300
0.53985999,1.21278300
0.53986999,1.21278300
0.53987999,1.21278300
0.53988999,1.21278300
0.53989999,1.21278300
0.53990999,1.21278300
0.53991999,1.21278300
0.53992999,1.21278300
0.53993999,1.21278300
0.53994999,1.21278300
0.53995999,1.21278300
0.53996999,1.21278300
0.53997999,1.21278300
0.53998999,1.21278300
0.53999999,-0.01728592
0.54000999,-0.01728592
0.54001999,0.00000000
0.54002999,0.00000000
0.54003999,0.00000000
0.54004999,0.00000000
0.54005999,1.23013000
0.54006999,1.23013000
0.54007999,1.23013000
0.54008999,1.21278300
0.54009999,1.21278300
0.54010999,1.23013000
0.54011999,1.23013000
0.54012999,1.21278300
0.54013999,1.21278300
0.54014999,1.21278300
0.54015999,1.21278300
0.54016999,1.21278300
0.54017999,1.21278300
0.54018999,1.21278300
0.54019999,1.21278300
0.54020999,1.21278300
0.54021999,1.21278300
0.54022999,1.21278300
0.54023999,1.21278300
0.54024999,1.21278300
0.54025999,1.21278300
0.54026999,1.21278300
0.54027999,1.21278300
0.54028999,1.21278300
0.54029999,1.21278300
0.54030999,1.21278300
0.54031999,1.21278300
0.54032999,1.21278300
0.54033999,1.21278300
0.54034999,1.21278300
0.54035999,1.21278300
0.54036999,1.21278300
0.54037999,1.21278300
0.54038999,1.21278300
0.54039999,1.21278300
0.54040999,1.21278300
0.54041999,1.21278300
0.54042999,1.21278300
0.54043999,1.21278300
0.54044999,1.21278300
0.54045999,1.21278300
0.54046999,1.21278300
0.54047999,1.21278300
0.54048999,1.21278300
0.54049999,1.21278300
0.54050999,1.21278300
0.54051999,1.21278300
0.54052999,1.21278300
0.54053999,1.21278300
0.54054999,1.21278300
0.54055999,1.21278300
0.54056999,1.21278300
0.54057999,1.21278300
0.54058999,1.21278300
0.54059999,1.21278300
0.54060999,1.21278300
0.54061999,1.21278300
0.54062999,1.21278300
0.54063999,1.21278300
0.54064999,1.21278300
0.54065999,1.21278300
0.54066999,1.21278300
0.54067999,1.21278300
0.54068999,1.21278300
0.54069999,1.21278300
0.54070999,1.21278300
0.54071999,1.21278300
0.54072999,1.21278300
0.54073999,1.21278300
0.54074999,1.21278300
0.54075999,1.21278300
0.54076999,1.21278300
0.54077999,1.21278300
0.54078999,1.21278300
0.54079999,1.21278300
0.54080999,1.21278300
0.54081999,1.21278300
0.54082999,1.21278300
0.54083999,1.21278300
0.54084999,1.21278300
0.54085999,1.21278300
0.54086999,1.21278300
0.54087999,1.21278300
0.54088999,1.21278300
0.54089999,1.21278300
0.54090999,1.21278300
0.54091999,1.21278300
0.54092999,1.21278300
0.54093999,1.21278300
0.54094999,1.21278300
0.54095999,1.21278300
0.54096999,1.21278300
0.54097999,1.21278300
0.54098999,1.21278300
0.54099999,1.21278300
0.54100999,1.21278300
0.54101999,1.21278300
0.54102999,0.00000000
0.54103999,0.00000000
0.54104999,0.00000000
0.54105999,0.00000000
0.54106999,0.00000000
0.54107999,0.00000000
0.54108999,1.23013000
0.54109999,1.23013000
0.54110999,1.23013000
0.54111999,1.21278300
0.54112999,1.23013000
0.54113999,1.21278300
0.54114999,1.21278300
0.54115999,1.21278300
0.54116999,1.23013000
0.54117999,1.23013000
0.54118999,1.21278300
0.54119999,1.23013000
0.54120999,1.21278300
0.54121999,1.23013000
0.54122999,1.21278300
0.54123999,1.21278300
0.54124999,1.21278300
0.54125999,1.21278300
0.54126999,1.21278300
0.54127999,1.21278300
0.54128999,1.21278300
0.54129999,1.21278300
0.54130999,1.21278300
0.54131999,1.21278300
0.54132999,1.21278300
0.54133999,1.21278300
0.54134999,1.21278300
0.54135999,1.21278300
0.54136999,1.21278300
0.54137999,1.21278300
0.54138999,1.21278300
0.54139999,1.21278300
0.54140999,1.21278300
0.54141999,1.21278300
0.54142999,1.21278300
0.54143999,1.21278300
0.54144999,1.21278300
0.54145999,1.21278300
0.54146999,1.21278300
0.54147999,1.21278300
0.54148999,1.21278300
0.54149999,1.21278300
0.54150999,1.21278300
0.54151999,1.21278300
0.54152999,1.21278300
0.54153999,1.21278300
0.54154999,1.21278300
0.54155999,1.21278300
0.54156999,1.21278300
0.54157999,1.21278300
0.54158999,1.21278300
0.54159999,1.21278300
0.54160999,1.21278300
0.54161999,1.21278300
0.54162999,1.21278300
0.54163999,1.21278300
0.54164999,1.21278300
0.54165999,1.21278300
0.54166999,1.21278300
0.54167999,1.21278300
0.54168999,1.21278300
0.54169999,1.21278300
0.54170999,1.21278300
0.54171999,1.21278300
0.54172999,1.21278300
0.54173999,1.21278300
0.54174999,1.21278300
0.54175999,1.21278300
0.54176999,1.21278300
0.54177999,1.21278300
0.54178999,1.21278300
0.54179999,1.21278300
0.54180999,1.21278300
0.54181999,1.21278300
0.54182999,1.21278300
0.54183999,1.21278300
0.54184999,1.21278300
0.54185999,1.21278300
0.54186999,1.21278300
0.54187999,1.21278300
0.54188999,1.21278300
0.54189999,1.21278300
0.54190999,1.21278300
0.54191999,1.21278300
0.54192999,1.21278300
0.54193999,1.21278300
0.54194999,1.21278300
0.54195999,1.21278300
0.54196999,1.21278300
0.54197999,1.21278300
0.54198999,1.21278300
0.54199999,1.21278300
0.54200999,1.21278300
0.54201999,1.21278300
0.54202999,1.21278300
0.54203999,0.00000000
0.54204999,0.00000000
0.54205999,0.00000000
0.54206999,0.00000000
0.54207999,0.00000000
0.54208999,0.00000000
0.54209999,0.00000000
0.54210999,1.23013000
0.54211999,1.23013000
0.54212999,1.23013000
0.54213999,1.23013000
0.54214999,1.23013000
0.54215999,1.23013000
0.54216999,1.21278300
0.54217999,1.21278300
0.54218999,1.23013000
0.54219999,1.21278300
0.54220999,1.21278300
0.54221999,1.21278300
0.54222999,1.21278300
0.54223999,1.21278300
0.54224999,1.21278300
0.54225999,1.21278300
0.54226999,1.21278300
0.54227999,1.21278300
0.54228999,1.21278300
0.54229999,1.21278300
0.54230999,1.21278300
0.54231999,1.21278300
0.54232999,1.21278300
0.54233999,1.21278300
0.54234999,1.21278300
0.54235999,1.21278300
0.54236999,1.21278300
0.54237999,1.21278300
0.54238999,1.21278300
0.54239999,1.21278300
0.54240999,1.21278300
0.54241999,1.21278300
0.54242999,1.21278300
0.54243999,1.21278300
0.54244999,1.21278300
0.54245999,1.21278300
0.54246999,1.21278300
0.54247999,1.21278300
0.54248999,1.21278300
0.54249999,1.21278300
0.54250999,1.21278300
0.54251999,1.21278300
0.54252999,1.21278300
0.54253999,1.21278300
0.54254999,1.21278300
0.54255999,1.21278300
0.54256999,1.21278300
0.54257999,1.21278300
0.54258999,1.21278300
0.54259999,1.21278300
0.54260999,1.21278300
0.54261999,1.21278300
0.54262999,1.21278300
0.54263999,1.21278300
0.54264999,1.21278300
0.54265999,1.21278300
0.54266999,1.21278300
0.54267999,1.21278300
0.54268999,1.21278300
0.54269999,1.21278300
0.54270999,1.21278300
0.54271999,1.21278300
0.54272999,1.21278300
0.54273999,1.21278300
0.54274999,1.21278300
0.54275999,1.21278300
0.54276999,1.21278300
0.54277999,1.21278300
0.54278999,1.21278300
0.54279999,1.21278300
0.54280999,1.21278300
0.54281999,1.21278300
0.54282999,1.21278300
0.54283999,1.21278300
0.54284999,1.21278300
0.54285999,1.21278300
0.54286999,1.21278300
0.54287999,1.21278300
0.54288999,1.21278300
0.54289999,1.21278300
0.54290999,1.21278300
0.54291999,1.21278300
0.54292999,1.21278300
0.54293999,1.21278300
0.54294999,1.21278300
0.54295999,1.21278300
0.54296999,1.21278300
0.54297999,1.21278300
0.54298999,1.21278300
0.54299999,1.21278300
0.54300999,1.21278300
0.54301999,1.21278300
0.54302999,1.21278300
0.54303999,1.21278300
0.54304999,1.21278300
0.54305999,-0.01728592
0.54306999,0.00000000
0.54307999,0.00000000
0.54308999,0.00000000
0.54309999,0.00000000
0.54310999,0.00000000
0.54311999,0.00000000
0.54312999,0.00000000
0.54313999,1.23013000
0.54314999,1.23013000
0.54315999,1.23013000
0.54316999,1.23013000
0.54317999,1.23013000
0.54318999,1.21278300
0.54319999,1.21278300
0.54320999,1.23013000
0.54321999,1.21278300
0.54322999,1.21278300
0.54323999,1.21278300
0.54324999,1.21278300
0.54325999,1.21278300
0.54326999,1.21278300
0.54327999,1.21278300
0.54328999,1.21278300
0.54329999,1.21278300
0.54330999,1.21278300
0.54331999,1.21278300
0.54332999,1.21278300
0.54333999,1.21278300
0.54334999,1.23013000
0.54335999,1.21278300
0.54336999,1.21278300
0.54337999,1.21278300
0.54338999,1.21278300
0.54339999,1.21278300
0.54340999,1.21278300
0.54341999,1.21278300
0.54342999,1.21278300
0.54343999,1.21278300
0.54344999,1.21278300
0.54345999,1.21278300
0.54346999,1.21278300
0.54347999,1.21278300
0.54348999,1.21278300
0.54349999,1.21278300
0.54350999,1.21278300
0.54351999,1.21278300
0.54352999,1.21278300
0.54353999,1.21278300
0.54354999,1.21278300
0.54355999,1.21278300
0.54356999,1.21278300
0.54357999,1.21278300
0.54358999,1.21278300
0.54359999,1.21278300
0.54360999,1.21278300
0.54361999,1.21278300
0.54362999,1.21278300
0.54363999,1.21278300
0.54364999,1.21278300
0.54365999,1.21278300
0.54366999,1.21278300
0.54367999,1.21278300
0.54368999,1.21278300
0.54369999,1.21278300
0.54370999,1.21278300
0.54371999,1.21278300
0.54372999,1.21278300
0.54373999,1.21278300
0.54374999,1.21278300
0.54375999,1.21278300
0.54376999,1.21278300
0.54377999,1.21278300
0.54378999,1.21278300
0.54379999,1.21278300
0.54380999,1.21278300
0.54381999,1.21278300
0.54382999,1.21278300
0.54383999,1.21278300
0.54384999,1.21278300
0.54385999,1.21278300
0.54386999,1.21278300
0.54387999,1.21278300
0.54388999,1.21278300
0.54389999,1.21278300
0.54390999,1.21278300
0.54391999,1.21278300
0.54392999,1.21278300
0.54393999,1.21278300
0.54394999,1.21278300
0.54395999,1.21278300
0.54396999,1.21278300
0.54397999,1.21278300
0.54398999,1.21278300
0.54399999,1.21278300
0.54400999,1.21278300
0.54401999,1.21278300
0.54402999,1.21278300
0.54403999,1.21278300
0.54404999,1.21278300
0.54405999,1.21278300
0.54406999,1.21278300
0.54407999,0.00000000
0.54408999,-0.01728592
0.54409999,0.00000000
0.54410999,0.00000000
0.54411999,0.00000000
0.54412999,0.00000000
0.54413999,0.00000000
0.54414999,0.00000000
0.54415999,1.23013000
0.54416999,1.23013000
0.54417999,1.21278300
0.54418999,1.23013000
0.54419999,1.23013000
0.54420999,1.23013000
0.54421999,1.21278300
0.54422999,1.21278300
0.54423999,1.21278300
0.54424999,1.21278300
0.54425999,1.21278300
0.54426999,1.21278300
0.54427999,1.21278300
0.54428999,1.21278300
0.54429999,1.21278300
0.54430999,1.21278300
0.54431999,1.21278300
0.54432999,1.21278300
0.54433999,1.21278300
0.54434999,1.21278300
0.54435999,1.21278300
0.54436999,1.21278300
0.54437999,1.21278300
0.54438999,1.21278300
0.54439999,1.21278300
0.54440999,1.21278300
0.54441999,1.21278300
0.54442999,1.21278300
0.54443999,1.21278300
0.54444999,1.21278300
0.54445999,1.21278300
0.54446999,1.21278300
0.54447999,1.21278300
0.54448999,1.21278300
0.54449999,1.21278300
0.54450999,1.21278300
0.54451999,1.21278300
0.54452999,1.21278300
0.54453999,1.21278300
0.54454999,1.21278300
0.54455999,1.21278300
0.54456999,1.21278300
0.54457999,1.21278300
0.54458999,1.21278300
0.54459999,1.21278300
0.54460999,1.21278300
0.54461999,1.21278300
0.54462999,1.21278300
0.54463999,1.21278300
0.54464999,1.21278300
0.54465999,1.21278300
0.54466999,1.21278300
0.54467999,1.21278300
0.54468999,1.21278300
0.54469999,1.21278300
0.54470999,1.21278300
0.54471999,1.21278300
0.54472999,1.21278300
0.54473999,1.21278300
0.54474999,1.21278300
0.54475999,1.21278300
0.54476999,1.21278300
0.54477999,1.21278300
0.54478999,1.21278300
0.54479999,1.21278300
0.54480999,1.21278300
0.54481999,1.21278300
0.54482999,1.21278300
0.54483999,1.21278300
0.54484999,1.21278300
0.54485999,1.21278300
0.54486999,1.21278300
0.54487999,1.21278300
0.54488999,1.21278300
0.54489999,1.21278300
0.54490999,1.21278300
0.54491999,1.21278300
0.54492999,1.21278300
0.54493999,1.21278300
0.54494999,1.21278300
0.54495999,1.21278300
0.54496999,1.21278300
0.54497999,1.21278300
0.54498999,1.21278300
0.54499999,1.21278300
0.54500999,1.21278300
0.54501999,1.21278300
0.54502999,1.21278300
0.54503999,1.21278300
0.54504999,1.21278300
0.54505999,1.21278300
0.54506999,1.21278300
0.54507999,1.23013000
0.54508999,1.21278300
0.54509999,-0.01728592
0.54510999,0.00000000
0.54511999,0.00000000
0.54512999,0.00000000
0.54513999,-0.01728592
0.54514999,0.00000000
0.54515999,0.00000000
0.54516999,0.00000000
0.54517999,1.23013000
0.54518999,1.23013000
0.54519999,1.23013000
0.54520999,1.23013000
0.54521999,1.23013000
0.54522999,1.21278300
0.54523999,1.21278300
0.54524999,1.21278300
0.54525999,1.21278300
0.54526999,1.21278300
0.54527999,1.21278300
0.54528999,1.21278300
0.54529999,1.21278300
0.54530999,1.21278300
0.54531999,1.21278300
0.54532999,1.21278300
0.54533999,1.21278300
0.54534999,1.21278300
0.54535999,1.21278300
0.54536999,1.21278300
0.54537999,1.21278300
0.54538999,1.21278300
0.54539999,1.21278300
0.54540999,1.21278300
0.54541999,1.21278300
0.54542999,1.21278300
0.54543999,1.21278300
0.54544999,1.21278300
0.54545999,1.21278300
0.54546999,1.21278300
0.54547999,1.21278300
0.54548999,1.21278300
0.54549999,1.21278300
0.54550999,1.21278300
0.54551999,1.21278300
0.54552999,1.21278300
0.54553999,1.21278300
0.54554999,1.21278300
0.54555999,1.21278300
0.54556999,1.21278300
0.54557999,1.21278300
0.54558999,1.21278300
0.54559999,1.21278300
0.54560999,1.21278300
0.54561999,1.21278300
0.54562999,1.21278300
0.54563999,1.21278300
0.54564999,1.21278300
0.54565999,1.21278300
0.54566999,1.21278300
0.54567999,1.21278300
0.54568999,1.21278300
0.54569999,1.21278300
0.54570999,1.21278300
0.54571999,1.21278300
0.54572999,1.21278300
0.54573999,1.21278300
0.54574999,1.21278300
0.54575999,1.21278300
0.54576999,1.21278300
0.54577999,1.21278300
0.54578999,1.21278300
0.54579999,1.21278300
0.54580999,1.21278300
0.54581999,1.21278300
0.54582999,1.21278300
0.54583999,1.21278300
0.54584999,1.21278300
0.54585999,1.21278300
0.54586999,1.21278300
0.54587999,1.21278300
0.54588999,1.21278300
0.54589999,1.21278300
0.54590999,1.23013000
0.54591999,1.21278300
0.54592999,1.21278300
0.54593999,1.21278300
0.54594999,1.21278300
0.54595999,1.21278300
0.54596999,1.21278300
0.54597999,1.21278300
0.54598999,1.21278300
0.54599999,1.21278300
0.54600999,1.21278300
0.54601999,1.21278300
0.54602999,1.21278300
0.54603999,1.21278300
0.54604999,1.21278300
0.54605999,1.21278300
0.54606999,1.21278300
0.54607999,1.21278300
0.54608999,1.21278300
0.54609999,1.21278300
0.54610999,1.21278300
0.54611999,0.00000000
0.54612999,0.00000000
0.54613999,0.00000000
0.54614999,0.00000000
0.54615999,0.00000000
0.54616999,0.00000000
0.54617999,0.00000000
0.54618999,0.00000000
0.54619999,0.00000000
0.54620999,1.23013000
0.54621999,1.23013000
0.54622999,1.23013000
0.54623999,1.23013000
0.54624999,1.23013000
0.54625999,1.23013000
0.54626999,1.21278300
0.54627999,1.23013000
0.54628999,1.21278300
0.54629999,1.23013000
0.54630999,1.21278300
0.54631999,1.21278300
0.54632999,1.21278300
0.54633999,1.23013000
0.54634999,1.21278300
0.54635999,1.21278300
0.54636999,1.21278300
0.54637999,1.21278300
0.54638999,1.21278300
